JUnit version 4.12
[Call end] java/lang/Math::min
[Call begin] java/lang/String::equals
[Call end] java/lang/String::equals
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call begin] java/lang/String::equals
[Call end] java/lang/String::equals
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call end] org/apache/commons/lang3/SystemUtils::isOSVersionMatch
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] org/apache/commons/lang3/SystemUtils::isOSVersionMatch
[Call begin] org/apache/commons/lang3/StringUtils::isEmpty
[Call begin] java/lang/CharSequence::length
[Call end] java/lang/CharSequence::length
[Call end] org/apache/commons/lang3/StringUtils::isEmpty
[Call begin] java/lang/String::split
[Call end] java/lang/String::split
[Call begin] java/lang/String::split
[Call end] java/lang/String::split
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call begin] java/lang/String::equals
[Call end] java/lang/String::equals
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call begin] java/lang/String::equals
[Call end] java/lang/String::equals
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call begin] java/lang/String::equals
[Call end] java/lang/String::equals
[Call begin] java/lang/Math::min
[Call end] java/lang/Math::min
[Call end] org/apache/commons/lang3/SystemUtils::isOSVersionMatch
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] org/apache/commons/lang3/SystemUtils::getUserDir
[Call begin] java/lang/System::getProperty
[Call end] java/lang/System::getProperty
[Call begin] java/io/File::<init>
[Call end] java/io/File::<init>
[Call end] org/apache/commons/lang3/SystemUtils::getUserDir
[Call begin] org/junit/Assert::assertNotNull
[Call end] org/junit/Assert::assertNotNull
[Call begin] java/io/File::exists
[Call end] java/io/File::exists
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] java/lang/System::getProperty
[Call end] java/lang/System::getProperty
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] org/apache/commons/lang3/SystemUtils::getJavaHome
[Call begin] java/lang/System::getProperty
[Call end] java/lang/System::getProperty
[Call begin] java/io/File::<init>
[Call end] java/io/File::<init>
[Call end] org/apache/commons/lang3/SystemUtils::getJavaHome
[Call begin] org/junit/Assert::assertNotNull
[Call end] org/junit/Assert::assertNotNull
[Call begin] java/io/File::exists
[Call end] java/io/File::exists
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call end] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call end] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call end] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call end] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] java/lang/String::startsWith
[Call end] java/lang/String::startsWith
[Call end] org/apache/commons/lang3/SystemUtils::isOSNameMatch
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] org/apache/commons/lang3/SystemUtils::getUserHome
[Call begin] java/lang/System::getProperty
[Call end] java/lang/System::getProperty
[Call begin] java/io/File::<init>
[Call end] java/io/File::<init>
[Call end] org/apache/commons/lang3/SystemUtils::getUserHome
[Call begin] org/junit/Assert::assertNotNull
[Call end] org/junit/Assert::assertNotNull
[Call begin] java/io/File::exists
[Call end] java/io/File::exists
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
.[Call begin] org/apache/commons/lang3/SystemUtils::<init>
[Call begin] java/lang/Object::<init>
[Call end] java/lang/Object::<init>
[Call end] org/apache/commons/lang3/SystemUtils::<init>
[Call begin] org/junit/Assert::assertNotNull
[Call end] org/junit/Assert::assertNotNull
[Call begin] java/lang/Class::getDeclaredConstructors
[Call end] java/lang/Class::getDeclaredConstructors
[Call begin] org/junit/Assert::assertEquals
[Call end] org/junit/Assert::assertEquals
[Call begin] java/lang/reflect/Constructor::getModifiers
[Call end] java/lang/reflect/Constructor::getModifiers
[Call begin] java/lang/reflect/Modifier::isPublic
[Call end] java/lang/reflect/Modifier::isPublic
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Class::getModifiers
[Call end] java/lang/Class::getModifiers
[Call begin] java/lang/reflect/Modifier::isPublic
[Call end] java/lang/reflect/Modifier::isPublic
[Call begin] org/junit/Assert::assertTrue
[Call end] org/junit/Assert::assertTrue
[Call begin] java/lang/Class::getModifiers
[Call end] java/lang/Class::getModifiers
[Call begin] java/lang/reflect/Modifier::isFinal
[Call end] java/lang/reflect/Modifier::isFinal
[Call begin] org/junit/Assert::assertFalse
[Call end] org/junit/Assert::assertFalse

Time: 0.058

OK (12 tests)

